"","Site","Year","DevOpenSpace.1km","DevLowIntensity.1km","DeciduousForest.1km","EvergreenForest.1km","MixedForest.1km","Scrub.1km","GrasslandHerb.1km","WoodyWetlands.1km","EmergHerbWetlands.1km","DevMedIntensity.1km","BarrenLand.1km","OpenWater.1km","CultivCrops.1km","DevHighIntensity.1km","PastureHay.1km","TotalPixels.1km","DevOpenSpace.1km.pct","DevLowIntensity.1km.pct","DeciduousForest.1km.pct","EvergreenForest.1km.pct","MixedForest.1km.pct","Scrub.1km.pct","GrasslandHerb.1km.pct","WoodyWetlands.1km.pct","EmergHerbWetlands.1km.pct","DevMedIntensity.1km.pct","BarrenLand.1km.pct","OpenWater.1km.pct","CultivCrops.1km.pct","DevHighIntensity.1km.pct","PastureHay.1km.pct","OpenWater.5km","DevOpenSpace.5km","DevLowIntensity.5km","DevMedIntensity.5km","DevHighIntensity.5km","BarrenLand.5km","DeciduousForest.5km","EvergreenForest.5km","MixedForest.5km","Scrub.5km","GrasslandHerb.5km","PastureHay.5km","WoodyWetlands.5km","EmergHerbWetlands.5km","CultivCrops.5km","PerennialIceSnow.5km","TotalPixels.5km","OpenWater.5km.pct","DevOpenSpace.5km.pct","DevLowIntensity.5km.pct","DevMedIntensity.5km.pct","DevHighIntensity.5km.pct","BarrenLand.5km.pct","DeciduousForest.5km.pct","EvergreenForest.5km.pct","MixedForest.5km.pct","Scrub.5km.pct","GrasslandHerb.5km.pct","PastureHay.5km.pct","WoodyWetlands.5km.pct","EmergHerbWetlands.5km.pct","CultivCrops.5km.pct","PerennialIceSnow.5km.pct"
"1960","517STC294",2023,221,42,0,3184,0,47,0,0,0,0,0,0,0,0,0,3494,0.0632512879221523,0.0120206067544362,0,0.911276473955352,0,0.0134516313680595,0,0,0,0,0,0,0,0,0,2373,4250,290,5,0,77,1,76681,0,3186,362,0,17,0,0,0,87242,0.0272002017376951,0.0487150684303432,0.00332408702230577,5.73118452121685e-05,0,0.000882602416267394,1.14623690424337e-05,0.878945920542858,0,0.0365191077691937,0.004149377593361,0,0.000194860273721373,0,0,0
"1961","514SSC190",2023,42,2,0,3260,0,188,0,0,0,0,0,0,0,0,0,3492,0.0120274914089347,0.000572737686139748,0,0.933562428407789,0,0.0538373424971363,0,0,0,0,0,0,0,0,0,156,3334,569,7,0,1,15,62560,0,19347,1223,0,28,0,0,0,87240,0.00178817056396149,0.0382164144887666,0.00652223750573132,8.02384227418615e-05,0,1.14626318202659e-05,0.000171939477303989,0.717102246675837,0,0.221767537826685,0.0140187987161852,0,0.000320953690967446,0,0,0
"1962","507RCABRS",2023,4,20,0,20,0,3440,0,1,0,0,0,0,0,0,0,3485,0.00114777618364419,0.00573888091822095,0,0.00573888091822095,0,0.987087517934003,0,0.000286944045911047,0,0,0,0,0,0,0,54,1973,880,2,0,0,0,22675,0,59350,985,136,679,512,0,0,87246,0.00061893955023726,0.0226142172707058,0.0100864223001628,2.29236870458245e-05,0,0,0,0.259897301882035,0,0.68026041308484,0.0112899158700685,0.00155881071911606,0.0077825917520574,0.00586846388373106,0,0
"1963","507DCABSF",2023,138,12,0,2287,0,1056,0,0,0,0,0,0,0,0,0,3493,0.039507586601775,0.00343544231319782,0,0.654738047523619,0,0.302318923561409,0,0,0,0,0,0,0,0,0,47,3150,1882,14,0,0,0,43020,0,37418,548,136,641,381,0,0,87237,0.000538762222451483,0.036108531930259,0.0215734149500785,0.000160482364134484,0,0,0,0.493139378933251,0,0.428923507227438,0.0062817382532641,0.00155897153730642,0.00734779967215746,0.00436741290965989,0,0
"1964","507DCBLLB",2023,86,43,0,36,0,3139,59,36,59,0,0,0,0,0,32,3490,0.0246418338108883,0.0123209169054441,0,0.0103151862464183,0,0.899426934097421,0.0169054441260745,0.0103151862464183,0.0169054441260745,0,0,0,0,0,0.00916905444126074,76,1885,991,8,0,1,2,20622,0,60781,1672,160,597,439,0,0,87234,0.000871219937180457,0.0216085471261206,0.0113602494440241,9.17073618084692e-05,0,1.14634202260586e-05,2.29268404521173e-05,0.236398651901781,0,0.696758144760071,0.0191668386179701,0.00183414723616938,0.00684366187495701,0.00503244147923975,0,0
"1965","507RCBLPF",2023,148,20,0,1708,0,1545,69,0,0,0,0,1,0,0,0,3491,0.0423947293039244,0.00572901747350329,0,0.489258092237181,0,0.442566599828129,0.0197651102835864,0,0,0,0,0.000286450873675165,0,0,0,68,3583,683,40,3,0,215,38998,0,39053,4451,55,73,15,0,0,87237,0.000779485768653209,0.0410720221924184,0.00782924676456091,0.000458521040384241,3.4389078028818e-05,0,0.00246455059206529,0.447035088322615,0,0.447665554753144,0.0510219287687564,0.000630466430528331,0.000836800898701239,0.00017194539014409,0,0
"1966","507SPISFD",2023,129,23,0,2894,0,441,0,0,0,0,0,0,0,0,0,3487,0.0369945511901348,0.00659592773157442,0,0.829939776312016,0,0.126469744766275,0,0,0,0,0,0,0,0,0,9,3789,2024,14,0,0,0,53192,0,26712,471,125,579,321,0,0,87236,0.000103168416708698,0.043433903434362,0.023201430602045,0.000160484203769086,0,0,0,0.609748269063231,0,0.306203860791416,0.00539914714108854,0.0014328946765097,0.00663716814159292,0.0036796735292769,0,0
"1967","507BTC269",2023,106,82,0,2978,0,266,0,7,49,4,0,0,0,0,0,3492,0.0303550973654066,0.0234822451317297,0,0.852806414662085,0,0.0761741122565865,0,0.00200458190148912,0.0140320733104238,0.0011454753722795,0,0,0,0,0,3,3901,1649,91,0,0,0,60052,0,4265,23,4,1962,2946,0,0,74896,4.00555436872463e-05,0.052085558641316,0.0220171971800897,0.00121501815851314,0,0,0,0.801805169835505,0,0.0569456312753685,0.000307092501602222,5.34073915829951e-05,0.0261963255714591,0.0393345439008759,0,0
"1968","507SPION1",2023,4,28,0,146,0,3255,0,46,13,0,0,0,0,0,0,3492,0.0011454753722795,0.00801832760595647,0,0.0418098510882016,0,0.93213058419244,0,0.0131729667812142,0.00372279495990836,0,0,0,0,0,0,47,3156,805,1,0,0,0,36976,0,42958,1907,136,723,528,0,0,87237,0.000538762222451483,0.0361773100863166,0.00922773593773284,1.1463026009606e-05,0,0,0,0.423856849731192,0,0.492428671320655,0.0218599906003187,0.00155897153730642,0.00828776780494515,0.00605247773307198,0,0
"1969","507SHA003",2023,237,31,18,1870,0,895,397,0,0,0,0,13,0,0,27,3488,0.067947247706422,0.00888761467889908,0.0051605504587156,0.536123853211009,0,0.256594036697248,0.11381880733945,0,0,0,0,0.00372706422018349,0,0,0.0077408256880734,62,3452,708,41,3,0,178,27530,2,48509,6527,71,157,1,0,0,87241,0.000710675026650313,0.0395685514838207,0.00811545030432939,0.000469962517623594,3.43875012895313e-05,0,0.00204032507651219,0.315562636833599,2.29250008596875e-05,0.556034433351291,0.0748157403055903,0.000813837530518907,0.00179961256748547,1.14625004298438e-05,0,0
"1970","507SHA007",2023,167,148,0,716,0,1779,649,0,0,31,0,0,0,2,0,3492,0.047823596792669,0.0423825887743414,0,0.20504009163803,0,0.509450171821306,0.185853379152348,0,0,0.00887743413516609,0,0,0,0.000572737686139748,0,58,3636,601,44,3,0,260,24717,17,47751,9787,70,275,10,0,0,87229,0.00066491648419677,0.0416833851127492,0.00688991046555618,0.000504419401804446,3.43922319412122e-05,0,0.00298066010157172,0.283357598963647,0.000194889314333536,0.547421155808275,0.112198924669548,0.000802485411961618,0.00315262126127779,0.000114640773137374,0,0
"1971","507SHA010",2023,262,188,0,2503,0,539,0,0,0,0,0,0,0,0,0,3492,0.075028636884307,0.0538373424971363,0,0.716781214203895,0,0.154352806414662,0,0,0,0,0,0,0,0,0,45,4569,1721,11,0,31,0,71416,0,8852,512,0,31,35,0,0,87223,0.000515918966327689,0.052382972381138,0.0197310342455545,0.000126113525102324,0,0.000355410843470186,0,0.81877486442796,0,0.101486993109616,0.00587001135021726,0,0.000355410843470186,0.000401270307143758,0,0
"1972","507SHA011",2023,144,3,1,528,0,2547,266,0,0,0,0,1,0,0,0,3490,0.0412607449856734,0.000859598853868195,0.000286532951289398,0.151289398280802,0,0.729799426934097,0.07621776504298,0,0,0,0,0.000286532951289398,0,0,0,25,3192,543,45,3,0,625,16949,21,54244,10142,42,540,19,0,0,86390,0.000289385345526103,0.0369487209167728,0.00628544970482695,0.000520893621946985,3.47262414631323e-05,0,0.00723463363815256,0.196191688852876,0.000243083690241926,0.627896747308716,0.117397846973029,0.000486167380483852,0.00625072346336381,0.000219932862599838,0,0
"1973","507SHA034",2023,37,0,0,3137,0,317,0,0,0,0,0,0,0,0,0,3491,0.0105986823259811,0,0,0.898596390718992,0,0.0908049269550272,0,0,0,0,0,0,0,0,0,47,3538,679,28,1,0,201,44731,0,23698,3931,34,119,27,0,0,77034,0.000610120206661993,0.045927772152556,0.00881428979411688,0.000363475867798634,1.29812809928084e-05,0,0.00260923747955448,0.580665680089311,0,0.307630396967573,0.0510294155827297,0.000441363553755485,0.0015447724381442,0.000350494586805826,0,0
"1974","507SHA037",2023,185,3,0,2941,0,352,0,8,0,0,0,0,0,0,0,3489,0.0530237890513041,0.000859845227858985,0,0.842934938377759,0,0.100888506735454,0,0.00229292060762396,0,0,0,0,0,0,0,5,4495,1345,6,0,0,0,58336,0,20527,2270,3,231,31,0,0,87249,5.7307247074465e-05,0.0515192151199441,0.0154156494630311,6.8768696489358e-05,0,0,0,0.668615113067198,0,0.235269172139509,0.0260174901718071,3.4384348244679e-05,0.00264759481484028,0.000355304931861683,0,0
"1975","507SHA053",2023,17,2,0,364,0,2838,269,0,0,0,0,0,0,0,0,3490,0.00487106017191977,0.000573065902578797,0,0.104297994269341,0,0.813180515759312,0.0770773638968481,0,0,0,0,0,0,0,0,29,1789,277,9,0,0,41,10464,25,59831,13908,29,210,1,0,0,86613,0.000334822717144078,0.0206550979645088,0.00319813422927274,0.000103910498424024,0,0,0.00047337004837611,0.120813272834332,0.000288640273400067,0.690785447911976,0.160576356897925,0.000334822717144078,0.00242457829656056,1.15456109360027e-05,0,0
"1976","507SHA201",2023,166,22,0,1832,0,1397,70,0,0,0,0,1,0,0,0,3488,0.0475917431192661,0.00630733944954128,0,0.525229357798165,0,0.400516055045872,0.0200688073394495,0,0,0,0,0.000286697247706422,0,0,0,68,3603,686,40,3,0,213,37732,0,40398,4367,55,69,20,0,0,87254,0.000779333898732436,0.0412932358401907,0.00786210374309487,0.000458431705136727,3.43823778852545e-05,0,0.00244114882985307,0.432438627455475,0,0.462993100602838,0.0500492814083022,0.000630343594563,0.000790794691360855,0.000229215852568364,0,0
"1977","534SED001",2023,107,15,0,1499,0,653,1219,0,0,0,0,0,0,0,0,3493,0.0306326939593473,0.00429430289149728,0,0.429144002290295,0,0.186945319209848,0.348983681649012,0,0,0,0,0,0,0,0,0,342,118,0,0,1613,43,41241,0,25717,17838,0,329,2,0,0,87243,0,0.00392008527904818,0.0013525440436482,0,0,0.0184885893424114,0.000492876219295531,0.472714143255046,0,0.294774365851702,0.204463395344039,0,0.00377107618949371,2.29244753160712e-05,0,0
"1978","534ARC279",2023,132,20,0,2125,0,523,690,0,0,0,0,0,0,0,0,3490,0.0378223495702006,0.00573065902578797,0,0.608882521489971,0,0.149856733524355,0.197707736389685,0,0,0,0,0,0,0,0,0,333,112,0,0,1491,41,40404,0,26099,18410,0,349,2,0,0,87241,0,0.00381701264313797,0.0012838000481425,0,0,0.0170905881408971,0.000469962517623594,0.463130867367408,0,0.299159798718492,0.211024632913424,0,0.00400041265001547,2.29250008596875e-05,0,0
"1979","534SPC227",2023,15,7,0,2844,0,616,11,0,0,0,0,0,0,0,0,3493,0.00429430289149728,0.00200400801603206,0,0.814199828227884,0,0.176352705410822,0.00314915545376467,0,0,0,0,0,0,0,0,1,1189,306,2,0,0,2,66256,0,17999,1405,0,81,0,0,0,87241,1.14625004298438e-05,0.0136289130110842,0.00350752513153219,2.29250008596875e-05,0,0,2.29250008596875e-05,0.759459428479729,0,0.206313545236758,0.0161048131039305,0,0.000928462534817345,0,0,0
"1980","534STN075",2023,75,61,0,2441,0,915,2,0,0,0,0,0,0,0,0,3494,0.0214653692043503,0.0174585002862049,0,0.698626216370922,0,0.261877504293074,0.000572409845449342,0,0,0,0,0,0,0,0,80,394,224,0,0,1935,23,47236,0,25988,10679,0,622,61,0,0,87242,0.000916989523394695,0.00451617340271887,0.00256757066550515,0,0,0.0221796840971092,0.000263634487975975,0.541436464088398,0,0.297884046674767,0.122406639004149,0,0.00712959354439375,0.000699204511588455,0,0
"1981","520BCBHRB",2023,116,116,3,17,0,1230,1895,76,0,2,31,0,0,0,5,3491,0.0332283013463191,0.0332283013463191,0.000859352621025494,0.0048696648524778,0,0.352334574620453,0.542824405614437,0.0217702663993125,0,0.000572901747350329,0.00887997708393011,0,0,0,0.00143225436837582,18,2142,2299,101,7,198,193,986,1,35722,43894,34,1114,429,104,0,87242,0.000206322642763806,0.024552394488893,0.0263519864285551,0.0011576992732858,8.02365832970358e-05,0.00226954907040187,0.0022122372251897,0.0113018958758396,1.14623690424337e-05,0.409458746933816,0.503129226748584,0.000389720547442745,0.0127690791132711,0.00491735631920405,0.0011920863804131,0
"1982","521BTC303",2023,59,29,0,639,0,12,2741,11,2,0,0,0,0,0,0,3493,0.016890924706556,0.00830231892356141,0,0.182937303177784,0,0.00343544231319782,0.78471228170627,0.00314915545376467,0.000572573718866304,0,0,0,0,0,0,120,3197,803,17,0,1,28,34751,0,1392,46039,0,791,95,0,0,87234,0.00137561042712704,0.0366485544627095,0.00920512644152509,0.000194878143842997,0,1.14634202260586e-05,0.000320975766329642,0.398365316275764,0,0.0159570809546736,0.527764403787514,0,0.00906756539881239,0.00108902492147557,0,0
"1983","521BTCLBC",2023,198,109,43,775,0,2153,182,22,0,6,0,0,0,0,0,3488,0.0567660550458716,0.03125,0.0123279816513761,0.222190366972477,0,0.617259174311927,0.0521788990825688,0.00630733944954128,0,0.00172018348623853,0,0,0,0,0,1,3610,6349,864,100,10,1057,18594,7,50936,5524,7,170,4,0,0,87233,1.14635516375684e-05,0.0413834214116217,0.0727820893469215,0.00990450861485906,0.00114635516375684,0.000114635516375684,0.0121169740809097,0.213153279148946,8.02448614629785e-05,0.583907466211182,0.0633246592459276,8.02448614629785e-05,0.00194880377838662,4.58542065502734e-05,0,0
"1984","521PS0161",2023,200,10,0,3239,0,42,0,0,0,0,0,0,0,0,0,3491,0.0572901747350329,0.00286450873675165,0,0.927814379833859,0,0.0120309366943569,0,0,0,0,0,0,0,0,0,107,4053,611,32,0,1,65,74746,0,6532,1090,0,13,0,0,0,87250,0.00122636103151862,0.0464527220630373,0.00700286532951289,0.00036676217765043,0,1.14613180515759e-05,0.000744985673352436,0.856687679083095,0,0.074865329512894,0.0124928366762178,0,0.000148997134670487,0,0,0
"1985","532SPC282",2023,109,15,0,2049,0,269,1042,0,0,0,0,0,0,0,0,3484,0.0312858783008037,0.00430539609644087,0,0.588117106773823,0,0.0772101033295063,0.299081515499426,0,0,0,0,0,0,0,0,1536,2270,840,64,2,1,44,39464,0,9608,33337,0,67,17,0,0,87250,0.0176045845272206,0.0260171919770774,0.00962750716332378,0.00073352435530086,2.29226361031519e-05,1.14613180515759e-05,0.000504297994269341,0.452309455587393,0,0.110120343839542,0.382085959885387,0,0.000767908309455587,0.000194842406876791,0,0
"1986","532CRM206",2023,309,67,0,3102,0,15,0,0,0,0,0,0,0,0,0,3493,0.088462639564844,0.0191812195820212,0,0.888061837961638,0,0.00429430289149728,0,0,0,0,0,0,0,0,0,0,3395,864,13,0,0,1,72792,0,5336,4825,0,21,0,0,0,87247,0,0.0389125127511548,0.00990291929808475,0.000149002257957294,0,0,1.1461712150561e-05,0.83432095086364,0,0.0611596960353938,0.0553027611264571,0,0.000240695955161782,0,0,0
"1987","532CPC238",2023,130,49,0,0,0,35,3275,0,0,0,0,0,0,0,0,3489,0.0372599598738894,0.0140441387216968,0,0,0,0.0100315276583548,0.938664373746059,0,0,0,0,0,0,0,0,0,2651,701,1,0,0,0,1946,0,714,81229,0,0,0,0,0,87242,0,0.0303867403314917,0.00803512069874602,1.14623690424337e-05,0,0,0,0.022305770156576,0,0.00818413149629765,0.931076774947846,0,0,0,0,0
"1988","514PCAPC2",2023,124,53,0,772,0,2147,393,0,0,0,0,0,0,0,0,3489,0.0355402694181714,0.0151905990255087,0,0.221266838635712,0,0.615362568071081,0.112639724849527,0,0,0,0,0,0,0,0,0,1972,905,37,0,0,0,29838,0,49018,4837,0,327,305,0,0,87239,0,0.022604569057417,0.0103738007083988,0.000424122238906911,0,0,0,0.342025928770389,0,0.561881727209161,0.0554453856646683,0,0.00374832357088,0.00349614278017859,0,0
"1989","518RCNAPC",2023,63,14,0,4,0,0,3413,0,0,0,0,0,0,0,0,3494,0.0180309101316543,0.00400686891814539,0,0.00114481969089868,0,0,0.976817401259302,0,0,0,0,0,0,0,0,90,1765,159,6,0,114,0,4474,0,216,69630,0,2478,448,0,0,79380,0.00113378684807256,0.0222348198538675,0.00200302343159486,7.55857898715042e-05,0,0.00143613000755858,0,0.0563618039808516,0,0.00272108843537415,0.877173091458806,0,0.0312169312169312,0.00564373897707231,0,0
"1990","518CPCRCR",2023,66,159,0,302,0,2308,479,28,0,13,1,132,0,0,0,3488,0.0189220183486239,0.0455848623853211,0,0.0865825688073394,0,0.661697247706422,0.137327981651376,0.00802752293577982,0,0.00372706422018349,0.000286697247706422,0.0378440366972477,0,0,0,438,431,1014,89,0,51,2,3437,0,40757,40807,0,194,19,0,0,87239,0.00502069028760073,0.00494045094510483,0.0116232418986921,0.00102018592601933,0,0.000584600923898715,2.29255264274006e-05,0.0393975171654879,0,0.467187840300783,0.467760978461468,0,0.00222377606345786,0.000217792501060306,0,0
"1991","518CCCACN",2023,212,253,0,683,0,2031,153,10,3,1,0,136,0,0,3,3485,0.060832137733142,0.072596843615495,0,0.195982783357245,0,0.582783357245337,0.0439024390243902,0.00286944045911047,0.000860832137733142,0.000286944045911047,0,0.0390243902439024,0,0,0.000860832137733142,1112,1017,1151,13,0,81,4,2838,0,73228,7688,3,66,53,0,0,87254,0.012744401402801,0.0116556261031013,0.0131913723153093,0.000148990304169436,0,0.000928324202901873,4.58431705136727e-05,0.0325257294794508,0,0.839250922593807,0.088110573727279,3.43823778852545e-05,0.0007564123134756,0.000607422009306164,0,0
"1992","518FC1350",2023,151,30,0,321,0,449,2536,0,0,0,0,0,0,0,0,3487,0.043303699455119,0.00860338399770576,0,0.0920562087754517,0,0.128763980498996,0.727272727272727,0,0,0,0,0,0,0,0,2821,2114,980,17,0,28,0,12471,0,18220,50465,0,119,4,0,0,87239,0.0323364550258485,0.0242322814337624,0.0112335079494263,0.000194866974632905,0,0.000320957369983608,0,0.142952120038056,0,0.208851545753619,0.578468345579385,0,0.00136406882243033,4.58510528548012e-05,0,0
"1993","518YLCAFR",2023,68,149,0,251,0,1917,1064,5,0,11,0,26,0,0,0,3491,0.0194786594099112,0.0426811801775995,0,0.0718991692924663,0,0.549126324835291,0.304783729590375,0.00143225436837582,0,0.00315095961042681,0,0.00744772271555428,0,0,0,429,528,1224,105,0,55,0,2042,0,38685,44080,0,80,6,0,0,87234,0.00491780727697916,0.00605268587935897,0.0140312263566958,0.00120365912373616,0,0.000630488112433226,0,0.0234083041016118,0,0.443462411445079,0.505307563564665,0,0.000917073618084692,6.87805213563519e-05,0,0
"1994","518MCGRRx",2023,105,205,0,166,0,1583,1429,0,0,2,0,0,0,0,0,3490,0.0300859598853868,0.0587392550143266,0,0.0475644699140401,0,0.453581661891117,0.40945558739255,0,0,0.000573065902578797,0,0,0,0,0,1813,2188,2903,57,0,121,0,9091,0,38525,32512,32,0,1,0,0,87243,0.0207810368740185,0.0250793759957819,0.0332748759212773,0.000653347546508029,0,0.00138693075662231,0,0.104203202549202,0,0.441582705775822,0.372660270738053,0.000366791605057139,0,1.14622376580356e-05,0,0
"1995","518CMC383",2023,44,24,0,681,0,2507,235,0,0,0,0,0,0,0,0,3491,0.0126038384417072,0.00687482096820395,0,0.195073044972787,0,0.718132340303638,0.0673159553136637,0,0,0,0,0,0,0,0,236,970,1009,70,5,78,17,22476,0,58668,3670,0,30,11,0,0,87240,0.00270518110958276,0.011118752865658,0.0115657955066483,0.000802384227418615,5.73131591013297e-05,0.000894085281980743,0.000194864740944521,0.257634112792297,0,0.672489683631362,0.042067858780376,0,0.000343878954607978,0.000126088950022925,0,0
"1996","518FALL01",2023,9,7,0,1932,0,1116,430,0,0,0,0,0,0,0,0,3494,0.00257584430452204,0.0020034344590727,0,0.552947910704064,0,0.319404693760733,0.123068116771608,0,0,0,0,0,0,0,0,0,1120,441,7,0,0,125,35655,0,41631,8154,0,59,52,0,0,87244,0,0.0128375590298473,0.00505478886800238,8.02347439365458e-05,0,0,0.00143276328458117,0.408681399293934,0,0.477178946403191,0.0934620145797992,0,0.000676264270322314,0.000596029526385769,0,0
"1997","518MLC181",2023,47,0,0,46,0,9,3389,0,0,0,0,0,0,0,0,3491,0.0134631910627327,0,0,0.0131767401890576,0,0.00257805786307648,0.970782010885133,0,0,0,0,0,0,0,0,6508,521,287,8,0,543,2,28138,0,5339,45718,0,163,25,0,0,87252,0.0745885481135103,0.00597120982900105,0.00328932288085087,9.16884426718012e-05,0,0.00622335304634851,2.29221106679503e-05,0.322491174987393,0,0.0611905744280933,0.523976527758676,0,0.00186815201943795,0.000286526383349379,0,0
"1998","518SED013",2023,185,73,0,1381,0,25,1464,339,23,1,0,0,0,0,0,3491,0.0529934116299055,0.020910913778287,0,0.395588656545402,0,0.00716127184187912,0.419364079060441,0.0971068461758808,0.00658837009452879,0.000286450873675165,0,0,0,0,0,3,4698,732,26,0,0,0,15393,0,534,62671,5,2278,903,0,0,87243,3.43867129741068e-05,0.0538495925174513,0.00839035796568206,0.000298018179108926,0,0,0,0.176438224270142,0,0.00612083490939101,0.718349896266749,5.7311188290178e-05,0.0261109773850051,0.0103504006052061,0,0
"1999","518GEC309",2023,90,85,0,3313,0,2,0,0,0,0,0,0,0,0,0,3490,0.0257879656160458,0.0243553008595989,0,0.949283667621777,0,0.000573065902578797,0,0,0,0,0,0,0,0,0,214,5416,3888,239,0,69,0,71708,0,3475,592,79,881,701,0,0,87262,0.00245238477229493,0.0620659622745296,0.0445554766106667,0.00273887832046022,0,0.000790722192936215,0,0.82175517407348,0,0.039822603194976,0.00678416722055419,0.000905319612202333,0.010096032637345,0.00803327909055488,0,0
"2000","518JSC273",2023,244,103,0,3106,0,37,0,0,0,2,0,0,0,0,0,3492,0.0698739977090493,0.029495990836197,0,0.889461626575029,0,0.0105956471935853,0,0,0,0.000572737686139748,0,0,0,0,0,297,3745,1884,64,0,30,6,75252,0,5270,170,0,504,16,0,0,87238,0.00340447969921365,0.0429285403150003,0.0215960934455169,0.000733625255049405,0,0.000343886838304409,6.87773676608817e-05,0.862605745202779,0,0.0604094545954744,0.00194869208372498,0,0.00577729888351407,0.000183406313762351,0,0
"2001","518LCC105",2023,202,72,0,113,0,24,3078,0,1,0,0,0,0,0,0,3490,0.0578796561604585,0.0206303724928367,0,0.032378223495702,0,0.00687679083094556,0.881948424068768,0,0.000286532951289398,0,0,0,0,0,0,1329,1182,445,19,0,12,2,1649,0,13408,60623,343,408,4599,0,0,84019,0.0158178507242409,0.0140682464680608,0.00529642104762018,0.000226139325628727,0,0.000142824837239196,2.3804139539866e-05,0.0196265130506195,0,0.159582951475262,0.721539175662648,0.00408240993108702,0.00485604446613266,0.0547376188719218,0,0
"2002","518WS0103",2023,2,12,0,0,0,796,2682,0,0,0,0,0,0,0,0,3492,0.000572737686139748,0.00343642611683849,0,0,0,0.22794959908362,0.768041237113402,0,0,0,0,0,0,0,0,337,719,461,4,0,68,1,171,0,39039,46448,0,0,0,0,0,87248,0.00386255272327159,0.00824087658169815,0.00528378874014304,4.58463231248854e-05,0,0.000779387493123051,1.14615807812213e-05,0.00195993031358885,0,0.4474486521181,0.532367504126169,0,0,0,0,0
"2003","518GEC297",2023,78,69,0,3262,0,78,0,3,0,1,0,0,0,0,0,3491,0.0223431681466628,0.0197651102835864,0,0.934402749928387,0,0.0223431681466628,0,0.000859352621025494,0,0.000286450873675165,0,0,0,0,0,879,3894,2390,127,0,166,0,74190,0,4492,352,22,654,60,0,0,87226,0.0100772705386009,0.04464265242015,0.0274000871299842,0.00145598789351799,0,0.00190310228601564,0,0.85054914818976,0,0.0514984064384473,0.00403549400408135,0.000252218375255085,0.00749776442803751,0.00068786829615023,0,0
"2004","518SPC134",2023,216,62,0,3155,0,47,0,10,0,0,0,0,0,0,0,3490,0.06189111747851,0.0177650429799427,0,0.904011461318052,0,0.0134670487106017,0,0.00286532951289398,0,0,0,0,0,0,0,0,4350,1220,9,0,0,0,77525,0,2966,106,89,565,417,0,0,87247,0,0.0498584478549406,0.0139832888236845,0.000103155409355049,0,0,0,0.888569234472245,0,0.0339954382385641,0.00121494148795947,0.00102009238139993,0.00647586736506699,0.00477953396678396,0,0
"2005","509CTC033",2023,168,20,0,1097,0,4,2203,0,0,0,0,0,0,0,0,3492,0.0481099656357388,0.00572737686139748,0,0.314146620847652,0,0.0011454753722795,0.630870561282932,0,0,0,0,0,0,0,0,0,3823,1413,70,0,89,0,41159,0,3010,34030,1,2256,1384,0,0,87235,0,0.0438241531495386,0.0161976270992148,0.000802430217229323,0,0.001020232704763,0,0.471817504442024,0,0.0345044993408609,0.390095718461627,1.14632888175618e-05,0.0258611795724193,0.0158651917235055,0,0
"2006","504BCCFMR",2023,926,932,1,0,0,30,1351,106,0,127,14,0,3,0,0,3490,0.265329512893983,0.267048710601719,0.000286532951289398,0,0,0.00859598853868195,0.387106017191977,0.0303724928366762,0,0.0363896848137536,0.00401146131805158,0,0.000859598853868195,0,0,176,5424,14607,12036,1554,79,128,670,121,14815,36611,3,921,44,67,0,87256,0.00201705326854314,0.0621619143669203,0.167403960759146,0.137938938296507,0.0178096635188411,0.000905381864857431,0.00146694783166774,0.00767855505638581,0.00138672412212341,0.169787750985606,0.419581461446777,3.43815898047126e-05,0.0105551480700468,0.000504263317135784,0.000767855505638581,0
"2007","504BCCSSM",2023,1,1,221,2592,1,666,8,0,0,0,0,0,0,0,0,3490,0.000286532951289398,0.000286532951289398,0.063323782234957,0.74269340974212,0.000286532951289398,0.190830945558739,0.00229226361031519,0,0,0,0,0,0,0,0,3,1632,728,31,0,0,1585,52956,11,29453,809,1,32,0,0,0,87241,3.43875012895313e-05,0.018706800701505,0.00834470031292626,0.000355337513325157,0,0,0.0181680631813024,0.607008172762806,0.000126087504728281,0.337605025160188,0.00927316284774361,1.14625004298438e-05,0.000366800013755,0,0,0
"2008","504BCCUF",2023,1,0,65,1661,0,1612,151,0,0,0,0,0,0,0,0,3490,0.000286532951289398,0,0.0186246418338109,0.47593123209169,0,0.46189111747851,0.0432664756446991,0,0,0,0,0,0,0,0,1,747,721,20,0,1,898,21833,23,50697,12230,0,61,0,3,0,87235,1.14632888175618e-05,0.00856307674671863,0.00826503123746203,0.000229265776351235,0,1.14632888175618e-05,0.0102940333581705,0.250277984753826,0.00026365564280392,0.581154353183928,0.14019602223878,0,0.000699260617871267,0,3.43898664526853e-05,0
"2009","518PS0093",2023,44,8,0,255,0,0,3184,0,0,0,0,0,0,0,0,3491,0.0126038384417072,0.00229160698940132,0,0.073044972787167,0,0,0.912059581781724,0,0,0,0,0,0,0,0,19,2177,423,9,0,13,1,15838,0,2428,65212,562,379,179,0,0,87240,0.000217790004585053,0.0249541494727189,0.00484869325997249,0.000103163686382393,0,0.000149014213663457,1.14626318202659e-05,0.181545162769372,0,0.0278312700596057,0.747501146263182,0.00644199908298945,0.00434433745988079,0.0020518110958276,0,0
